time_str,stock,side,quantity,matched_vol,matched_value,ts,num_lot,block_start_time,no_similarity_stock,segment_ids,lot_bucket,segment_length,initial_ts,arbit_ratio,unwind_ratio,arbit_value,unwind_value
10035753,KDH,1.0,31.0,600.0,22110000.0,2024-09-11 03:58:48.454,19.3548,2024-09-11 03:57:53.014,17,13000000,16.75,11,2024-09-11 03:57:53.454,19.3548,0.0,22110000.0,0.0
10035754,DCM,1.0,10.0,200.0,7350000.0,2024-09-11 03:58:49.470,20.0,2024-09-11 03:57:54.265,17,14000000,22.25,22,2024-09-11 03:57:54.470,20.0,0.0,7350000.0,0.0
10035754,VND,1.0,84.0,1700.0,24140000.0,2024-09-11 03:58:49.922,20.2381,2024-09-11 03:57:54.265,18,14000000,22.25,22,2024-09-11 03:57:54.922,20.2381,0.0,24140000.0,0.0
10035755,VIC,1.0,96.0,2000.0,84400000.0,2024-09-11 03:58:50.097,20.8333,2024-09-11 03:57:55.097,18,14000000,22.25,22,2024-09-11 03:57:55.097,20.8333,0.0,84400000.0,0.0
10035755,SHB,1.0,86.0,2000.0,20600000.0,2024-09-11 03:58:50.762,23.2558,2024-09-11 03:57:55.097,17,14000000,22.25,22,2024-09-11 03:57:55.762,23.2558,0.0,20600000.0,0.0
10035738,KDH,1.0,31.0,400.0,14740000.0,2024-09-11 03:58:33.399,12.9032,2024-09-11 03:57:38.154,19,12000000,12.75,12,2024-09-11 03:57:38.399,12.9032,0.0,14740000.0,0.0
10035739,PLX,1.0,10.0,100.0,4590000.0,2024-09-11 03:58:34.872,10.0,2024-09-11 03:57:39.363,21,11000000,9.5,10,2024-09-11 03:57:39.872,10.0,0.0,4590000.0,0.0
10035740,VNM,1.0,56.0,800.0,59280000.0,2024-09-11 03:58:35.678,14.2857,2024-09-11 03:57:40.086,21,12000000,12.75,12,2024-09-11 03:57:40.678,14.2857,0.0,59280000.0,0.0
10035741,PLX,1.0,10.0,500.0,22950000.0,2024-09-11 03:58:36.512,50.0,2024-09-11 03:57:41.230,27,17000000,52.0,10,2024-09-11 03:57:41.512,50.0,0.0,22950000.0,0.0
10035741,DPM,1.0,15.0,700.0,24220000.0,2024-09-11 03:58:36.628,46.6667,2024-09-11 03:57:41.230,26,17000000,52.0,10,2024-09-11 03:57:41.628,46.6667,0.0,24220000.0,0.0
10035741,DCM,1.0,10.0,500.0,18350000.0,2024-09-11 03:58:36.869,50.0,2024-09-11 03:57:41.230,27,17000000,52.0,10,2024-09-11 03:57:41.869,50.0,0.0,18350000.0,0.0
10035742,VHM,1.0,102.0,1100.0,46310000.0,2024-09-11 03:58:37.410,10.7843,2024-09-11 03:57:42.062,19,11000000,9.5,10,2024-09-11 03:57:42.410,10.7843,0.0,46310000.0,0.0
10035742,VIC,1.0,96.0,1000.0,42250000.0,2024-09-11 03:58:37.725,10.4167,2024-09-11 03:57:42.062,20,11000000,9.5,10,2024-09-11 03:57:42.725,10.4167,0.0,42250000.0,0.0
10035743,KBC,1.0,29.0,300.0,7620000.0,2024-09-11 03:58:38.432,10.3448,2024-09-11 03:57:43.342,19,11000000,9.5,10,2024-09-11 03:57:43.432,10.3448,0.0,7620000.0,0.0
10035744,VNM,1.0,56.0,700.0,51870000.0,2024-09-11 03:58:39.459,12.5,2024-09-11 03:57:44.176,18,12000000,12.75,12,2024-09-11 03:57:44.459,12.5,0.0,51870000.0,0.0
10035744,SHB,1.0,86.0,1000.0,10300000.0,2024-09-11 03:58:39.496,11.6279,2024-09-11 03:57:44.176,17,12000000,12.75,12,2024-09-11 03:57:44.496,11.6279,0.0,10300000.0,0.0
10035744,VRE,1.0,70.0,1000.0,18900000.0,2024-09-11 03:58:39.661,14.2857,2024-09-11 03:57:44.176,20,12000000,12.75,12,2024-09-11 03:57:44.661,14.2857,0.0,18900000.0,0.0
10035744,VCB,1.0,44.0,500.0,44300000.0,2024-09-11 03:58:39.754,11.3636,2024-09-11 03:57:44.176,17,12000000,12.75,12,2024-09-11 03:57:44.754,11.3636,0.0,44300000.0,0.0
10035745,MSN,1.0,50.0,600.0,45180000.0,2024-09-11 03:58:40.222,12.0,2024-09-11 03:57:45.088,17,12000000,12.75,12,2024-09-11 03:57:45.222,12.0,0.0,45180000.0,0.0
10035745,PLX,1.0,10.0,100.0,4595000.0,2024-09-11 03:58:40.368,10.0,2024-09-11 03:57:45.088,19,11000000,9.5,10,2024-09-11 03:57:45.368,10.0,0.0,4595000.0,0.0
10035745,HPG,1.0,176.0,1700.0,42755000.0,2024-09-11 03:58:40.970,9.6591,2024-09-11 03:57:45.088,19,11000000,9.5,10,2024-09-11 03:57:45.970,9.6591,0.0,42755000.0,0.0
10035746,VHM,1.0,102.0,5000.0,210500000.0,2024-09-11 03:58:41.401,49.0196,2024-09-11 03:57:46.019,24,17000000,52.0,10,2024-09-11 03:57:46.401,49.0196,0.0,210500000.0,0.0
10035746,VIC,1.0,96.0,1000.0,42200000.0,2024-09-11 03:58:41.664,10.4167,2024-09-11 03:57:46.019,17,11000000,9.5,10,2024-09-11 03:57:46.664,10.4167,0.0,42200000.0,0.0
10035746,SSI,1.0,92.0,800.0,25560000.0,2024-09-11 03:58:41.967,8.6957,2024-09-11 03:57:46.019,19,11000000,9.5,10,2024-09-11 03:57:46.967,8.6957,0.0,25560000.0,0.0
10035747,PLX,1.0,10.0,500.0,22975000.0,2024-09-11 03:58:42.060,50.0,2024-09-11 03:57:47.060,24,17000000,52.0,10,2024-09-11 03:57:47.060,50.0,0.0,22975000.0,0.0
